t,plates,parcels,cont_frac,mean_v,max_v,subducted,created,accreted,absorbed,cont_lost,cont_grown,rifts,merges,initiations,active_rifts,sea_level,backarcs,arc_plates,weld_static,weld_locked,retired,dissolved,deposited,sediment,stress_p50,stress_p95,stress_max
44,12,602608,0.2913,46.35,196.29,1430,1395,0,3,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
44.25,12,602515,0.2913,46.76,196.13,1448,1359,1,4,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0003,1.07,1.65,4.60
44.5,12,602489,0.2913,46.59,196.74,1416,1393,0,3,0,5,0,0,0,2,0.0,0,0,0,0,0,0,4,0.0001,0.00,0.00,0.00
44.75,12,602422,0.2914,46.87,197.18,1482,1416,0,1,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
45,12,602425,0.2914,46.86,196.38,1374,1378,0,1,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
45.25,12,602407,0.2914,47.43,196.95,1459,1442,0,1,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
45.5,12,602339,0.2914,47.37,196.82,1434,1369,1,3,0,4,0,0,0,2,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
45.75,12,602314,0.2914,47.52,197.01,1465,1443,0,3,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
46,12,602276,0.2914,47.61,196.26,1443,1407,0,2,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
46.25,12,602260,0.2915,48.16,196.05,1499,1484,0,1,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.80,1.41,3.42
46.5,12,602239,0.2915,48.31,196.21,1450,1430,0,1,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
46.75,12,602114,0.2915,48.79,196.08,1548,1424,0,1,0,5,0,0,0,2,0.0,0,0,0,0,0,0,4,0.0001,0.00,0.00,0.00
47,12,602033,0.2916,48.72,195.60,1525,1447,0,3,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
47.25,12,601982,0.2916,49.07,195.76,1520,1470,0,1,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
47.5,12,601894,0.2917,48.60,196.13,1519,1433,0,2,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
47.75,12,601849,0.2917,48.58,196.74,1506,1461,0,0,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
48,12,601793,0.2917,48.55,196.71,1500,1446,1,2,0,5,0,0,0,2,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
48.25,12,601743,0.2918,48.92,197.16,1543,1493,1,0,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.75,1.68,5.00
48.5,12,601672,0.2918,48.69,197.49,1518,1447,2,0,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
48.75,12,601605,0.2918,49.02,196.94,1531,1464,0,0,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
49,12,601513,0.2919,48.65,196.31,1587,1495,0,0,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
49.25,12,601453,0.2919,48.85,195.24,1527,1467,3,0,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
49.5,12,601373,0.2920,48.57,195.61,1547,1470,0,3,0,4,0,0,0,2,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
49.75,12,601281,0.2920,48.45,195.41,1548,1457,0,1,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
50,12,601206,0.2920,47.75,195.61,1512,1437,0,0,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
50.25,12,601149,0.2921,47.55,196.22,1461,1404,0,0,1,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,1.01,2.49,5.33
50.5,12,601109,0.2921,46.52,195.92,1461,1424,0,3,3,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
50.75,12,600962,0.2922,46.14,195.97,1526,1381,2,2,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
51,12,600930,0.2922,45.54,196.24,1384,1356,4,4,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
51.25,12,600873,0.2922,45.68,196.16,1451,1397,5,4,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
51.5,12,600776,0.2923,45.24,195.74,1452,1361,2,6,0,5,0,0,0,2,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
51.75,12,600719,0.2923,45.24,195.76,1386,1336,2,7,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
52,12,600658,0.2923,44.49,195.33,1414,1360,2,7,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
52.25,12,600608,0.2923,44.31,193.87,1361,1315,2,4,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.92,2.40,10.76
52.5,12,600539,0.2924,43.93,193.68,1376,1315,1,8,0,5,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
52.75,12,600365,0.2924,43.96,189.23,1456,1287,3,5,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
53,12,600349,0.2924,43.32,187.89,1310,1304,2,10,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
53.25,12,600315,0.2924,43.17,188.20,1309,1279,2,4,0,3,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
53.5,12,600243,0.2925,42.80,189.94,1342,1277,1,7,0,4,0,0,0,2,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
53.75,12,600119,0.2925,43.21,191.25,1349,1231,4,6,0,6,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
54,12,600070,0.2926,42.74,192.61,1326,1284,5,7,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
54.25,12,600001,0.2926,42.46,191.86,1334,1273,2,8,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,1.15,2.09,6.39
54.5,12,599926,0.2926,41.77,192.72,1312,1245,1,8,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
54.75,12,599888,0.2926,41.56,186.87,1264,1233,1,7,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
55,12,599796,0.2927,40.94,187.50,1271,1185,2,6,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
55.25,12,599809,0.2927,40.34,189.03,1193,1212,1,6,0,5,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
55.5,12,599759,0.2927,39.75,189.97,1222,1175,2591,3,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
55.75,12,599714,0.2927,39.07,191.04,1225,1182,0,2,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
56,12,599713,0.2927,38.77,189.44,1207,1207,0,1,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
56.25,12,599720,0.2927,38.51,190.81,1178,1188,1,3,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.95,2.92,9.07
56.5,12,599662,0.2927,38.77,192.26,1252,1196,0,2,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
56.75,12,599617,0.2928,38.67,193.41,1236,1191,1,0,0,4,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
57,12,599595,0.2928,38.83,194.05,1205,1184,1,1,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
57.25,12,599554,0.2928,38.92,194.99,1243,1205,0,3,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
57.5,12,599526,0.2928,39.20,194.78,1206,1182,1,4,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
57.75,12,599512,0.2928,39.55,191.70,1264,1250,0,0,0,5,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
58,12,599440,0.2929,40.34,192.34,1298,1227,0,1,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
58.25,12,599433,0.2929,40.60,189.53,1302,1298,0,3,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.92,3.18,9.44
58.5,12,599407,0.2929,41.16,186.76,1308,1283,0,1,0,4,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
58.75,12,599352,0.2929,41.36,181.97,1378,1325,1,2,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
59,12,599326,0.2929,41.77,181.20,1369,1343,0,0,0,6,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
59.25,12,599265,0.2930,41.73,169.71,1396,1337,0,2,0,4,0,0,0,1,0.0,0,0,0,0,0,1,3,0.0001,0.00,0.00,0.00
59.5,11,599237,0.2930,42.19,160.97,1332,1305,0,1,0,3,0,0,0,1,0.0,0,0,0,0,0,1,3,0.0001,0.00,0.00,0.00
59.75,11,599181,0.2930,42.32,157.25,1360,1305,0,1,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
60,11,599116,0.2931,42.83,154.42,1339,1275,1,1,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
60.25,11,599125,0.2931,43.07,158.24,1324,1335,0,2,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,1.05,3.04,9.31
60.5,11,599097,0.2931,43.83,161.94,1353,1325,0,0,1,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
60.75,11,599053,0.2931,44.08,164.52,1396,1354,1,2,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
61,11,598984,0.2931,44.43,166.96,1383,1315,0,1,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
61.25,11,598992,0.2931,44.47,169.70,1354,1364,0,2,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
61.5,11,598887,0.2932,44.51,170.24,1442,1338,1,1,2,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
61.75,11,598809,0.2932,44.12,169.24,1427,1350,0,1,1,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
62,11,598820,0.2932,44.74,168.84,1341,1352,1,0,1,4,0,0,1,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
62.25,11,598695,0.2933,45.01,166.98,1408,1283,2,0,5,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0000,0.60,3.24,8.85
62.5,11,598648,0.2933,45.32,165.16,1376,1331,1,2,4,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
62.75,11,598562,0.2933,45.40,162.62,1405,1324,4,5,1,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
63,11,598474,0.2934,45.45,155.82,1417,1334,1,5,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
63.25,11,598420,0.2934,45.23,156.70,1382,1333,3,5,0,6,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
63.5,11,598324,0.2935,45.38,153.01,1416,1324,5,5,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
63.75,11,598305,0.2935,44.97,156.47,1355,1341,1,5,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
64,11,598231,0.2935,44.95,152.06,1363,1292,1,3,0,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
64.25,11,598224,0.2935,44.75,155.89,1310,1309,0,6,1,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.49,4.04,9.49
64.5,11,598148,0.2935,44.79,152.42,1378,1303,2,1,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
64.75,11,598090,0.2936,44.61,156.30,1355,1302,2,5,0,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
65,11,598007,0.2936,44.80,152.70,1357,1278,4,5,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
65.25,11,597955,0.2936,44.66,157.22,1324,1281,4,9,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
65.5,11,597895,0.2936,44.73,152.80,1347,1297,1,10,0,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
65.75,11,597874,0.2936,44.29,157.00,1284,1274,2,11,0,5,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
66,11,597784,0.2937,44.43,153.93,1344,1260,2,6,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
66.25,11,597698,0.2937,44.08,158.20,1359,1278,0,5,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.66,5.38,10.00
66.5,11,597657,0.2937,44.15,155.16,1282,1246,1,5,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
66.75,11,597585,0.2938,44.22,159.83,1298,1232,0,6,0,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
67,11,597594,0.2938,44.63,155.30,1267,1281,0,5,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
67.25,11,597509,0.2938,44.74,159.76,1344,1266,0,7,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
67.5,11,597433,0.2938,45.18,155.27,1346,1273,0,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
67.75,11,597380,0.2938,44.85,158.97,1314,1269,0,8,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
68,11,597287,0.2939,45.41,154.42,1306,1215,0,2,0,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
68.25,11,597285,0.2939,44.96,158.84,1272,1276,0,6,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.95,3.51,12.95
68.5,11,597178,0.2939,45.09,154.51,1358,1253,0,2,1,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
68.75,11,597091,0.2940,44.67,158.77,1316,1229,1,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
69,11,597051,0.2940,44.71,156.41,1266,1229,2,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
69.25,11,597000,0.2940,43.64,158.23,1282,1235,10550,4,2,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
69.5,11,596863,0.2941,43.55,159.39,1379,1247,2,6,0,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
69.75,11,596832,0.2941,43.22,160.68,1360,1331,4,2,1,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
70,11,596808,0.2941,43.30,161.37,1385,1367,1,6,1,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
70.25,11,596756,0.2941,42.75,165.34,1346,1301,5,7,1,5,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0003,1.07,3.45,19.02
70.5,11,596751,0.2941,42.58,168.80,1352,1353,2,6,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
70.75,11,596696,0.2942,42.32,172.54,1416,1365,6,4,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
71,11,596596,0.2942,42.64,174.07,1394,1304,4,10,5,6,0,0,0,0,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
71.25,11,596518,0.2942,43.00,176.33,1431,1360,7,7,3,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0000,0.00,0.00,0.00
71.5,11,596467,0.2942,43.83,179.34,1371,1327,7,9,3,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
71.75,11,596409,0.2943,44.29,182.24,1363,1314,3,9,3,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
72,11,596421,0.2942,45.35,184.15,1341,1364,4,11,4,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
72.25,11,596391,0.2942,44.64,186.39,1375,1351,2,6,5,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.68,4.79,11.79
72.5,11,596363,0.2942,44.30,188.18,1335,1313,1,6,7,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
72.75,11,596383,0.2942,43.59,189.82,1308,1333,2,5,3,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
73,11,596299,0.2943,43.95,191.17,1355,1277,4,6,3,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
73.25,11,596257,0.2943,43.71,192.36,1381,1343,3,5,2,4,0,0,0,0,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
73.5,11,596215,0.2943,43.97,193.16,1325,1294,4,11,1,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
73.75,11,596122,0.2943,44.17,193.66,1402,1315,3,6,1,5,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
74,11,595990,0.2944,44.23,194.04,1449,1328,2,11,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
74.25,11,596019,0.2944,44.18,194.63,1354,1385,1,2,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,1.08,3.37,14.06
74.5,11,595932,0.2944,44.92,195.08,1368,1285,0,4,0,5,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
74.75,11,595896,0.2944,44.69,195.20,1377,1348,3,7,0,5,0,0,0,0,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
75,11,595861,0.2944,44.75,195.40,1396,1362,0,1,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
75.25,11,595809,0.2945,45.39,195.70,1412,1361,1,1,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
75.5,11,595752,0.2945,45.46,195.19,1405,1350,2,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
75.75,11,595666,0.2945,45.74,194.95,1427,1343,2,2,0,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
76,11,595562,0.2946,46.39,195.21,1497,1398,3,5,0,4,0,0,0,0,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
76.25,11,595571,0.2946,46.61,194.84,1396,1410,6,5,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,1.29,9.81,13.69
76.5,11,595558,0.2946,46.88,194.76,1475,1466,5,5,1,4,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
76.75,11,595428,0.2946,46.97,195.02,1486,1363,9,7,0,5,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
77,11,595408,0.2946,47.48,195.25,1441,1436,4,15,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
77.25,11,595345,0.2947,47.30,195.13,1453,1398,65,8,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
77.5,11,595315,0.2947,47.47,194.43,1459,1433,0,4,0,5,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
77.75,11,595227,0.2947,47.52,194.51,1457,1370,2,1,2,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
78,11,595208,0.2947,47.53,193.77,1437,1426,2,8,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
78.25,11,595223,0.2947,47.21,193.11,1380,1404,0,9,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,1.71,13.36,33.40
78.5,11,595157,0.2947,46.85,192.72,1438,1377,4,5,0,4,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
78.75,11,595029,0.2948,46.36,192.33,1447,1328,2,9,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
79,11,594994,0.2948,46.18,192.05,1357,1328,1,6,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
79.25,11,594966,0.2948,45.85,191.67,1303,1281,0,6,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
79.5,11,594934,0.2948,45.28,191.13,1326,1300,3,6,0,5,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
79.75,11,594903,0.2948,44.97,190.90,1323,1300,2,8,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
80,11,594826,0.2949,44.54,190.82,1371,1299,2,5,0,5,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
80.25,11,594723,0.2949,45.14,189.99,1347,1249,0,5,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,1.35,3.24,7.19
80.5,11,594742,0.2949,44.57,189.76,1303,1332,0,10,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
80.75,11,594669,0.2949,44.72,189.33,1324,1255,3,4,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
81,11,594588,0.2950,45.01,188.58,1333,1258,1,6,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
81.25,11,594567,0.2950,45.51,188.38,1339,1319,0,1,0,5,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
81.5,11,594500,0.2950,45.53,188.68,1333,1270,0,4,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
81.75,11,594485,0.2950,46.23,187.10,1309,1299,4,5,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
82,11,594419,0.2951,45.84,186.50,1297,1234,3,3,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
82.25,11,594397,0.2951,46.31,185.93,1344,1329,1,7,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.80,1.87,6.54
82.5,11,594340,0.2951,45.51,185.71,1310,1257,3,4,0,4,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
82.75,11,594278,0.2951,46.42,185.95,1362,1304,4,5,1,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
83,11,594220,0.2952,45.41,184.58,1323,1272,1,7,0,5,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
83.25,11,594165,0.2952,45.71,182.82,1325,1279,6,9,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
83.5,11,594105,0.2952,45.28,182.05,1314,1260,0,6,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
83.75,11,594072,0.2952,45.25,180.92,1293,1265,3,5,0,4,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0001,0.00,0.00,0.00
84,11,593976,0.2953,44.62,179.67,1313,1220,1,3,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
84.25,11,593915,0.2953,44.26,178.88,1326,1269,0,4,0,5,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.78,3.33,4.84
84.5,11,593903,0.2953,44.01,177.91,1267,1263,2,8,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
84.75,11,593848,0.2953,43.65,176.10,1329,1276,1,2,0,4,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
85,11,593797,0.2954,43.35,174.88,1277,1234,1,8,0,4,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
85.25,11,593793,0.2954,43.33,174.28,1242,1242,2,4,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
85.5,11,593732,0.2954,43.03,174.24,1275,1218,0,4,0,5,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
85.75,11,593673,0.2954,42.70,173.43,1289,1236,1,6,0,5,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0000,0.00,0.00,0.00
86,11,593690,0.2954,42.64,173.06,1224,1244,0,3,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
86.25,11,593642,0.2954,42.26,171.76,1266,1222,2,4,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,1.05,3.07,8.99
86.5,11,593617,0.2954,42.03,171.29,1280,1260,0,5,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
86.75,11,593593,0.2954,41.54,171.19,1256,1235,0,3,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
87,11,593596,0.2954,41.46,170.74,1229,1236,1,4,0,5,0,0,0,1,0.0,0,0,0,0,0,0,4,0.0001,0.00,0.00,0.00
87.25,11,593567,0.2955,41.01,169.76,1221,1196,1,4,0,3,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0001,0.00,0.00,0.00
87.5,11,593556,0.2955,40.69,170.09,1212,1206,2,5,0,5,0,0,1,1,0.0,0,0,0,0,0,0,3,0.0002,0.00,0.00,0.00
87.75,11,593516,0.2955,40.31,169.60,1239,1201,0,2,0,6,0,0,0,1,0.0,0,0,0,0,0,0,3,0.0003,0.00,0.00,0.00
